Country_code,Country,Year_decision,Year_first_decision,Year_target,Target_minimum,Target_maximum,Target_average,Target_consistent,Unit,Target_type,RE_technology,Miscellaneous,Source,added_in_version,change_reason,status,status_changed_in_version
BFA,Burkina Faso,2017,2016,2025,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
BFA,Burkina Faso,2020,2016,2030,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
BFA,Burkina Faso,2020,2020,2025,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
BFA,Burkina Faso,2023,2020,2030,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
BDI,Burundi,2020,2020,2020,,17.0,17.0,17.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
BDI,Burundi,2020,2020,2025,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
BDI,Burundi,2010,2010,2020,,2.1,2.1,2.1,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
BDI,Burundi,2020,2010,2025,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2014,2014,2015,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2015,2014,2035,,25.0,25.0,25.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2016,2014,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2021,2014,2050,,35.0,35.0,35.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
KHM,Cambodia,2023,2020,2030,,25.0,25.0,25.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CMR,Cameroon,2009,2009,2015,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
CMR,Cameroon,2009,2009,2020,,80.0,80.0,80.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
CMR,Cameroon,2021,2009,2030,,19.0,19.0,19.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
CMR,Cameroon,2023,2023,2035,,25.0,25.0,25.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CAN,Canada,2020,2020,2020,,71.0,71.0,71.0,Percent,Electricity ,All technologies except hydro,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
CAN,Canada,2024,2020,2030,,90.0,90.0,90.0,Percent,Electricity ,All technologies,,https://www.canada.ca/en/employment-social-development/programs/agenda-2030/afforadable-clean-energy.html,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2009,2009,2020,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2015,2009,2035,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2016,2009,2020,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2017,2009,2025,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2022,2009,2030,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
CPV,Cape Verde,2023,2023,2030,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2010,2010,2020,,8.0,8.0,8.0,Percent,Electricity ,All technologies except hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2011,2010,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies except hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2013,2010,2025,,20.0,20.0,20.0,Percent,Electricity ,All technologies except large hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2019,2010,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2022,2010,2030,,80.0,80.0,80.0,Percent,Electricity ,All technologies,,"https://practiceguides.chambers.com/practice-guides/renewable-energy-2024/chile/trends-and-developments/O18445#:~:text=achieving%20100%%20zero%2Demission%20energy%20in%20electricity%20generation,and%2080%%20in%20renewable%20energy%20by%202030;&text=As%20we%20have%20pointed%20out%2C%20Chile's%20commitment,significantly%20influenced%20market%20dynamics%20and%20regulatory%20behaviour.",V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2022,2010,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,"https://practiceguides.chambers.com/practice-guides/renewable-energy-2024/chile/trends-and-developments/O18445#:~:text=achieving%20100%%20zero%2Demission%20energy%20in%20electricity%20generation,and%2080%%20in%20renewable%20energy%20by%202030;&text=As%20we%20have%20pointed%20out%2C%20Chile's%20commitment,significantly%20influenced%20market%20dynamics%20and%20regulatory%20behaviour.",V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2019,2019,2024,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHL,Chile,2023,2019,2030,,70.0,70.0,70.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2010,2010,2020,,3.0,3.0,3.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2017,2010,2020,,27.0,27.0,27.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2018,2010,2030,,35.0,35.0,35.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2020,2010,2020,,28.2,28.2,28.2,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2021,2010,2025,,50.0,50.0,50.0,Percent,Electricity ,All technologies ,,https://www.solarpaces.org/chinas-51-renewable-energy-target-was-achieved-early/,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2021,2010,2030,,40.0,40.0,40.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2022,2010,2030,,26.0,26.0,26.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2009,2009,2020,,15.0,15.0,15.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2011,2009,2015,,11.4,11.4,11.4,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2012,2009,2015,,9.5,9.5,9.5,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2014,2009,2017,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CHN,China,2015,2009,2030,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2011,2011,2020,,6.5,6.5,6.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2012,2011,2015,,23.5,23.5,23.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2012,2011,2020,,36.5,36.5,36.5,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2016,2011,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2019,2011,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2020,2011,2020,,77.0,77.0,77.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
COL,Colombia,2023,2023,2030,,70.0,70.0,70.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
COM,Comoros,2015,2015,2030,,43.0,43.0,43.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
COM,Comoros,2016,2015,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
COM,Comoros,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
COG,Congo,2015,2015,2025,,85.0,85.0,85.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
COG,Congo,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
COD,Congo (Democratic Republic of the),2017,2017,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
COD,Congo (Democratic Republic of the),2022,2022,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CRI,Costa Rica,2011,2011,2021,,100.0,100.0,100.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
CRI,Costa Rica,2016,2011,2030,,100.0,100.0,100.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CIV,Cote d'Ivoire,2015,2015,2020,,42.0,42.0,42.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
CIV,Cote d'Ivoire,2020,2015,2020,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
CIV,Cote d'Ivoire,2021,2015,2030,,34.0,34.0,34.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
CIV,Cote d'Ivoire,2023,2023,2030,,16.0,16.0,16.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
HRV,Croatia,2012,2012,2020,,35.0,35.0,35.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V1,,active,V1
HRV,Croatia,2014,2012,2020,,39.0,39.0,39.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V1,,active,V1
HRV,Croatia,2019,2012,2030,,79.0,79.0,79.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
HRV,Croatia,2023,2012,2030,,78.0,78.0,78.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
HRV,Croatia,2012,2012,2020,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V1,,active,V1
HRV,Croatia,2019,2012,2030,,36.4,36.4,36.4,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V1,,active,V1
HRV,Croatia,2020,2012,2050,,65.6,65.6,65.6,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
CUB,Cuba,2014,2014,2030,,24.0,24.0,24.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
CUB,Cuba,2025,2014,2035,,26.0,26.0,26.0,Percent,Electricity ,All technologies,,https://unfccc.int/sites/default/files/2025-02/REPUBLICA%20DE%20CUBA%20CND3.0.pdf,V3,New non-EU-27 observation added in V3,active,V3
CUB,Cuba,2023,2023,2030,,24.0,24.0,24.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
CYP,Cyprus,2006,2006,2010,,6.0,6.0,6.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V1,,active,V1
CYP,Cyprus,2013,2006,2020,,16.0,16.0,16.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
CYP,Cyprus,2019,2006,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
CYP,Cyprus,2023,2006,2030,,38.0,38.0,38.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
CYP,Cyprus,2009,2009,2020,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
CYP,Cyprus,2020,2009,2030,,23.0,23.0,23.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
CZE,Czechia ,2004,2004,2010,,8.0,8.0,8.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2004,2004,2030,,16.9,16.9,16.9,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2013,2004,2020,,14.3,14.3,14.3,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2019,2004,2030,,52.0,52.0,52.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
CZE,Czechia ,2023,2004,2030,,75.0,75.0,75.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
CZE,Czechia ,2006,2006,2020,,6.1,6.1,6.1,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2009,2006,2020,,13.0,13.0,13.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2011,2006,2020,,13.5,13.5,13.5,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V1,,active,V1
CZE,Czechia ,2020,2006,2030,,22.0,22.0,22.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
DNK,Denmark,2001,2001,2010,,29.0,29.0,29.0,Percent,Electricity ,All technologies,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,V1,,active,V1
DNK,Denmark,2011,2001,2020,,50.0,50.0,50.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V1,,active,V1
DNK,Denmark,2011,2001,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V1,,active,V1
DNK,Denmark,2019,2001,2030,,98.0,98.0,98.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
DNK,Denmark,2023,2001,2030,,99.0,99.0,99.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
DNK,Denmark,2006,2006,2020,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V1,,active,V1
DNK,Denmark,2010,2006,2011,,20.0,20.0,20.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V1,,active,V1
DNK,Denmark,2011,2006,2020,,35.0,35.0,35.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V1,,active,V1
DNK,Denmark,2011,2006,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V1,,active,V1
DNK,Denmark,2020,2006,2030,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
DNK,Denmark,2023,2006,2030,,55.00000000000001,55.00000000000001,55.00000000000001,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V1,,active,V1
DJI,Djibouti,2011,2011,2017,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
